,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
000540,흥국화재,kospi,G40,금융,WI520,보험,20260327,288449476050,4490,125590,551438815,0.34,-7.99,-24.28,23.86,11.69,33.23,6590,3075,-31.87,46.02,64242645,64242645,921600,12612054,19.63,1295139,2.02,64242645,2.02,20260325,20038,1875,1518,9.36,2328.0,0.14,1.93,,nan,적자지속,적자지속,nan,적자지속,2025/12(P),B,25498,0.97,1875,26.01,7.35,-61.3,1517,42.17,128947,7.17,7727,121220,13.68,1568.87,137.14,,,,0.86,9.97,1703.3,42.12,2.73,0.38,,,,2026/12(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,20260326,,보험업,10.94,손해보험,19741205,0.837
078070,유비쿼스홀딩스,kosdaq,G45,IT,WI610,IT하드웨어,20260327,288014069920,16360,461771,7563750730,2.96,10.69,34.98,52.75,54.19,68.66,16960,9550,-3.54,71.31,17604772,17604772,0,7156894,40.65,453227,2.57,17604772,2.57,20260325,1556,307,335,19.73,1146.0,1.85,14.28,0.01,6.88,68.33,82.46,57.53,1132.0,2025/12,D,1557,23.96,306,113.99,19.65,72.52,336,57.01,4172,7.61,3839,333,7.07,8.67,2530.81,2.22,12.58,14.05,8.36,7.95,1220.14,135.67,13.9,1.03,240.0,84.62,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,기타 금융업,,"지주회사, 자회사관리, 부동산임대",20090123,0.356
243840,신흥에스이씨,kosdaq,G45,IT,WI630,IT가전,20260327,286873268400,7440,1100592,8048320225,2.48,14.81,20.0,49.25,43.91,58.47,7440,3800,0.0,95.79,38558235,38558235,6693440,16500029,42.79,2217490,5.75,38558235,5.75,20260325,4083,59,-58,1.45,-127.0,0.7,-58.58,4.1,29.15,흑자전환,-15.05,흑자전환,-14.29,2025/12(P),D,4082,-5.68,59,-55.3,1.45,-52.46,-58,적자전환,8757,4.23,3584,5173,2.97,144.34,1484.71,1.29,11.68,7.85,2.56,6.31,478.12,적자전환,15.08,0.92,66.0,-23.26,4.0,2026/12(E),8850.0,-15.93,2.0,5038,23.42,223,4.43,277.97,205.52,98,흑자전환,8997,2.74,5498,6.28,217.0,흑자전환,34.29,266.15,27.95,-0.87,78.0,18.18,30.98,165.24,20260326,,일차전지 및 이차전지 제조업,,"2차전지용 안전 부품(Cap Assembly, CID)",20170927,1.102
160980,싸이맥스,kosdaq,G45,IT,WI620,반도체,20260327,285668954450,26150,308852,7833551175,4.39,10.57,20.79,75.5,54.46,131.62,26150,9520,0.0,174.68,10924243,10924243,0,5747262,52.61,786013,7.2,10924243,7.2,20260325,1803,286,273,15.86,2499.0,1.58,10.46,,7.01,1.64,흑자전환,-4.99,흑자전환,2024/12,D,1651,5.43,234,229.58,14.17,212.8,154,30.51,2274,6.96,1737,537,7.19,30.94,3225.79,4.1,24.83,-23.36,7.01,9.17,1402.03,39.98,17.76,1.51,350.0,0.0,,2025/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,특수 목적용 기계 제조업,106.26,"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)",20150617,1.125
304100,솔트룩스,kosdaq,G45,IT,WI602,IT서비스,20260327,285250815750,22650,48207,1078223150,-0.88,-2.79,-14.53,-15.8,-31.67,-3.21,56000,19430,-59.55,16.57,12593855,12593855,0,11065383,87.86,198604,1.58,12593855,1.58,20260325,416,-81,-120,-19.47,-894.0,6.86,-25.34,-0.06,53.91,245.45,-80.0,124.56,400.0,2025/12,D,416,-9.37,-80,적자지속,-19.23,적자지속,-120,적자지속,1065,14.27,738,327,58.74,44.38,1019.96,,,,-12.01,-15.27,,적자지속,,4.08,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,kospi200,소프트웨어 개발 및 공급업,513.58,인공지능 및 빅데이터 소프트웨어,20200723,1.182
334890,이지스밸류리츠,kospi,G99,리츠,WI999,리츠,20260327,284045113470,4090,147052,599331286,-1.68,-3.2,-3.54,-1.45,-2.39,-10.46,4983,3945,-17.92,3.68,69448683,69448683,0,,,1593611,2.29,69448683,2.29,20260325,181,153,116,84.53,-9.0,15.69,-454.44,,nan,nan,nan,nan,nan,2025/08,D,218,32.12,166,876.47,76.15,639.32,124,흑자전환,5782,0.61,3799,1983,0.0,52.18,638.03,3.92,,,2.15,3.29,,적자지속,,,168.0,-78.97,,2026/02(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,부동산 임대 및 공급업,8.32,"부동산투자, 취득, 매매, 임대",20200716,0.213
000490,대동,kospi,G20,산업재,WI230,기계,20260327,283368082950,9830,211554,2052852955,0.82,-3.44,-14.15,4.02,1.65,-7.79,11800,9000,-16.69,9.22,28826865,28826865,0,17593193,61.03,1229955,4.27,28826865,4.27,20260325,14848,313,-299,2.11,-612.0,0.19,-16.06,,5.44,적자지속,적자지속,적자지속,적자지속,2025/12,D,14847,4.88,312,68.65,2.1,60.31,-299,적자지속,22750,6.68,6465,16285,6.34,251.89,1593.03,1.03,,,-1.36,-3.68,,적자지속,,0.58,100.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,특수 목적용 기계 제조업,132.77,"경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매",19750627,0.73
002900,TYM,kospi,G20,산업재,WI230,기계,20260327,283176000000,6840,142466,958951905,1.03,-0.87,-14.82,11.04,19.16,45.53,8400,3980,-18.57,71.86,41400000,41400000,0,25462614,61.5,8864565,21.41,41400000,21.41,20260325,9294,640,401,6.89,896.0,0.3,7.63,-2.72,33.89,흑자전환,-6.25,흑자전환,-2.8,2025/12,D,9294,17.82,641,298.14,6.9,238.24,401,120.33,8524,1.89,4214,4310,0.3,102.27,283.44,4.61,29.94,9.95,4.75,9.66,917.66,122.52,7.53,0.65,290.0,163.64,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,특수 목적용 기계 제조업,132.77,"농기계,연초용필터,금속제양식기,철강압연 제조,도매,수출입/신문서적 수출입,판매",19730626,0.815
035600,KG이니시스,kosdaq,G45,IT,WI602,IT서비스,20260327,282432948500,10250,44908,455297450,0.89,-3.67,-11.87,-5.27,-2.47,19.32,12830,8090,-20.11,26.7,27554434,27554434,0,15206225,55.19,2265463,8.22,27554434,8.22,20260325,13589,986,578,7.26,1732.0,0.21,5.92,-0.13,16.76,126.88,-59.26,94.5,-44.58,2025/12,D,13589,0.34,986,61.64,7.26,61.33,578,29.31,19851,6.36,7582,12269,10.25,161.81,3570.37,5.87,28.6,-8.36,3.0,9.78,1758.09,17.19,5.87,0.55,600.0,20.0,3.5,2026/12(E),14300.0,-28.32,2.0,14022,3.19,1127,8.04,14.3,10.74,812,40.48,19992,0.71,11329,-7.66,2457.0,41.86,4.17,2586.47,3.96,0.02,595.0,-0.83,20.19,-29.41,20260326,,소프트웨어 개발 및 공급업,513.58,전자지불서비스,20021122,0.579
092730,네오팜,kosdaq,G25,경기관련소비재,WI310,"화장품,의류",20260327,281932326510,17590,56598,963457875,2.93,-1.12,-9.1,-7.91,1.85,33.66,21700,12540,-18.94,40.27,16027989,16027989,0,9015540,56.25,3715739,23.19,16027989,23.19,20260325,1322,288,279,21.79,1736.0,2.13,10.13,21.1,7.06,7.46,1.49,0.36,0.48,2025/12,D,1322,11.09,288,16.6,21.79,4.96,278,20.35,2178,13.2,1954,225,44.23,11.49,2371.12,4.08,43.24,3.87,13.56,14.95,1777.66,20.64,9.85,1.38,750.0,25.0,4.0,2026/12(E),24000.0,-26.71,2.0,1533,15.96,328,21.4,13.89,-1.79,330,18.71,2360,8.36,190,-15.56,1919.0,10.54,9.17,2026.62,8.68,0.01,800.0,6.67,38.86,-10.13,20260326,,기타 화학제품 제조업,,생체기능성(아토피)보습제,20070130,0.422
095500,미래나노텍,kosdaq,G45,IT,WI640,디스플레이,20260327,280640490950,9050,83240,740045280,0.22,-1.52,-20.89,-13.23,-9.41,10.91,13550,7040,-33.21,28.55,31009999,31009999,0,23553088,75.95,1130219,3.64,31009999,3.64,20260325,5385,209,137,3.88,436.0,0.52,20.76,-0.37,-16.47,적자전환,-62.6,적자전환,-56.75,2025/12(P),D,5385,-13.47,209,-16.06,3.88,-3.0,136,-47.29,5976,-4.37,3174,2802,-20.49,88.28,1831.12,0.66,15.96,165.56,4.22,8.51,728.13,-38.2,12.69,0.94,70.0,40.0,,2026/12(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260326,,플라스틱제품 제조업,,LCDBLU용광학필름,20071001,1.046
012210,삼미금속,kosdaq,G20,산업재,WI230,기계,20260327,280507031680,12640,185372,2317721015,-3.88,-19.75,-31.15,-20.9,207.54,489.28,18500,2121,-31.68,495.95,22192012,22192012,0,4354099,19.62,150683,0.68,22192012,0.68,20260325,402,33,23,8.21,102.0,6.98,123.92,,nan,nan,nan,nan,nan,2025/12,B,738,-3.4,58,28.89,7.86,33.45,17,-51.43,1888,9.32,927,961,-2.83,103.63,317.82,,,,0.94,2.03,82.04,-55.49,170.03,3.15,,,,2026/12(E),,,,853,15.58,88,10.32,51.72,31.3,,nan,,,,nan,,nan,,,,,,,,,20260326,,기타 금속 가공제품 제조업,51.84,"자동차부품, 중장비부품, 선박부품, 방산부품 등",20251229,0.8
035510,신세계 I&C,kospi,G45,IT,WI602,IT서비스,20260327,280317045000,20050,294644,5777719755,0.75,-5.42,8.79,19.7,35.11,63.94,24150,10960,-16.98,82.94,13980900,13980900,0,7014110,50.17,582707,4.17,13980900,4.17,20260325,6872,492,283,7.16,1947.0,0.41,10.3,,-5.34,-8.82,적자전환,-3.7,적자전환,2025/12,D,6872,9.83,491,32.7,7.14,20.81,283,-16.27,5764,14.62,4332,1432,51.86,33.05,6182.75,3.45,27.67,42.41,5.25,6.73,2082.1,-0.61,10.11,0.63,560.0,30.23,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",22.44,"IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",20060518,0.681
464080,에스오에스랩,kosdaq,G45,IT,WI610,IT하드웨어,20260327,279235479150,15690,186890,2861889895,-0.51,-8.35,-21.31,18.5,41.86,38.85,26150,8470,-40.0,85.24,17797035,17797035,0,13434545,75.49,589308,3.31,17797035,3.31,20260325,61,-162,-178,-265.57,-1004.0,45.78,-15.63,,92.31,적자지속,적자지속,적자지속,적자지속,2025/12(P),B,61,24.49,-162,적자지속,-265.57,적자지속,-178,적자지속,391,51.55,320,71,18.33,22.19,1708.11,,,,-36.84,-46.12,,적자지속,,8.72,,,,2026/12(E),,,,,0.0,,,적자지속,적자지속,,적자지속,,0.0,,0.0,,적자지속,,,,,,,,,20260326,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",749.77,산업용 및 차량용 라이다(LiDAR),20240625,1.174
058820,CMG제약,kosdaq,G35,건강관리,WI410,건강관리,20260327,277795461857,1879,576219,1065100296,-0.37,6.34,-9.23,2.01,1.02,-6.28,2975,1675,-36.84,12.18,147842183,147842183,0,111951670,75.72,9820133,6.64,147842183,6.64,20260325,1052,-37,-90,-3.52,-61.0,2.64,-30.8,,17.98,100.0,적자지속,69.52,적자지속,2025/12(P),D,1052,6.16,-37,적자전환,-3.52,적자전환,-90,적자전환,3034,25.32,1895,1139,119.46,60.09,172.93,,,,0.99,1.42,19.81,적자전환,97.22,1.38,,,,2026/12(E),,,,,0.0,,,적자지속,적자지속,,적자지속,,0.0,,0.0,,적자지속,,,,,,,,,20260326,,의약품 제조업,1320.72,의약품,20010831,0.715
474170,루미르,kosdaq,G20,산업재,WI250,"상사,자본재",20260327,277065172800,15550,359210,5474918370,-2.81,5.14,-7.99,79.15,75.9,78.74,21350,7200,-27.17,115.97,17817696,17817696,0,9038442,50.73,730970,4.1,17817696,4.1,20260325,105,-6,0,-5.71,3.0,26.39,5183.33,,54.17,흑자전환,흑자전환,흑자전환,흑자전환,2025/12(P),B,106,-25.87,-6,적자지속,-5.66,적자지속,0,100.0,720,54.18,610,110,-24.14,18.1,587.92,,,,-1.93,-2.46,,흑자전환,,4.65,,,,2026/12(E),,,,,0.0,,,적자지속,적자지속,,nan,,0.0,,0.0,,0.0,,,,,,,,,20260326,,"항공기,우주선 및 부품 제조업",27.69,"인공위성 시스템 및 전장품, 위성 영상 및 정보",20241021,0.919
377190,디앤디플랫폼리츠,kospi,G99,리츠,WI999,리츠,20260327,276692000000,3130,104954,326806647,0.81,1.13,-2.64,-6.85,-8.48,-4.72,3750,2935,-16.53,6.64,88400000,88400000,0,,,816087,0.92,88400000,0.92,20260325,278,171,50,61.51,19.0,9.95,164.74,,nan,nan,nan,nan,nan,2025/09,D,263,11.91,150,15.38,57.03,3.09,30,-33.33,10423,0.59,3631,6792,2.14,187.08,315.61,7.35,724.88,192.86,0.29,0.68,120.7,-43.14,25.6,0.71,246.0,95.24,,2026/03(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,부동산 임대 및 공급업,8.32,부동산 투자 및 관리,20210827,0.259
003200,일신방직,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260327,276668000000,12050,22037,261545460,-0.25,-9.33,-17.07,-4.29,18.02,49.69,16000,7750,-24.69,55.48,22960000,22960000,0,9782507,42.61,2264812,9.86,22960000,9.86,20260325,5172,124,339,2.4,1446.0,0.53,8.33,0.04,-6.66,38.0,188.37,47.84,216.87,2025/12,D,5172,-1.24,124,36.26,2.4,37.93,339,16.9,11207,0.44,9496,1711,-17.78,18.01,7734.84,3.22,27.09,68.68,3.03,3.67,1484.45,19.72,8.36,0.3,400.0,100.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,방적 및 가공사 제조업,9.34,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",19730523,0.587
267980,매일유업,kosdaq,G30,필수소비재,WI400,필수소비재,20260327,276657331800,36100,6601,237433000,-1.1,-3.48,-10.64,1.4,0.42,0.28,40800,33700,-11.52,7.12,7663638,7663638,0,2879868,37.58,1063329,13.87,7663638,13.87,20260325,18435,600,563,3.25,7218.0,0.15,5.0,0.07,-1.24,-10.37,65.59,-9.27,68.83,2025/12,D,18435,1.77,600,-14.65,3.25,-16.24,562,23.52,10659,3.86,6311,4348,-3.59,68.9,16511.55,3.69,17.73,-17.73,5.38,9.32,7252.96,24.43,5.06,0.43,1300.0,4.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,동·식물성 유지 및 낙농제품 제조업,27.28,"유제품(우유, 분유, 발효유, 치즈, 음료 등)",20170605,0.217
241590,화승엔터프라이즈,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260327,276287098560,4560,69712,317587501,-0.98,-5.98,-17.99,-8.8,-28.08,-47.34,8710,4560,-47.65,0.0,60589276,60589276,0,18992661,31.35,3431698,5.66,60589276,5.66,20260325,15644,356,-271,2.28,-477.0,0.18,-9.56,,-18.15,-67.51,적자전환,-60.37,적자전환,2025/12,D,15644,-2.81,357,-56.78,2.28,-55.56,-271,적자전환,13214,-14.06,4713,8501,-12.71,180.38,1424.12,1.02,7.93,,-1.9,-5.87,,적자전환,,0.6,50.0,11.11,3.5,2026/12(E),6800.0,-32.94,2.0,17650,12.82,660,3.74,84.87,64.04,310,흑자전환,14165,7.2,8640,1.64,512.0,흑자전환,8.91,640.05,7.12,-0.17,45.0,-10.0,8.8,,20260326,,신발 및 신발 부분품 제조업,9.34,,20161004,0.611
013120,동원개발,kosdaq,G20,산업재,WI220,건설,20260327,275602583500,3035,155846,466576849,1.68,-1.78,-8.72,8.59,11.79,32.53,3535,2190,-14.14,38.58,90808100,90808100,0,28159174,31.01,2651431,2.92,90808100,2.92,20260325,3874,180,271,4.65,299.0,0.71,10.15,,6.1,흑자전환,흑자전환,흑자전환,흑자전환,2025/12(P),D,3873,-25.58,180,-14.29,4.65,15.1,270,47.54,13783,-3.64,10464,3320,-15.89,31.72,2203.08,3.4,30.27,-23.75,1.3,1.76,205.88,47.52,14.79,0.26,90.0,12.5,,2026/12(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260326,,건물 건설업,18.67,도급공사,19941229,0.414
058430,포스코스틸리온,kospi,G15,소재,WI200,비철금속,20260327,275100000000,45850,19876,905342300,-0.11,0.22,-3.78,17.11,22.76,13.21,48450,33050,-5.37,38.73,6000000,6000000,0,2578590,42.98,109300,1.82,6000000,1.82,20260325,11254,245,181,2.18,2841.0,0.24,16.14,-0.16,-1.54,-84.67,-99.09,-84.34,-99.42,2025/12,D,11254,-6.98,245,-52.79,2.18,-49.18,182,-48.44,5073,-8.89,3873,1200,-30.03,30.99,1179.5,2.73,35.77,-2.56,3.41,4.45,2840.35,-50.26,16.16,0.72,1085.0,-49.77,3.5,2026/12(E),48300.0,-5.07,2.0,11660,3.61,335,2.87,36.73,31.65,265,45.6,5775,13.84,1575,31.25,4417.0,55.53,10.38,4500.0,10.19,0.06,1243.0,14.56,28.14,-21.33,20260326,,1차 철강 제조업,47.14,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",20020816,0.684
003070,코오롱글로벌,kospi,G20,산업재,WI220,건설,20260327,275087236380,10820,71378,747908570,2.95,-9.61,2.66,16.85,20.09,25.52,11970,8000,-9.61,35.25,25423959,25423959,740737,4419323,17.38,276092,1.09,25423959,1.09,20260325,26844,39,-1949,0.15,-7872.0,0.1,-1.37,,-2.46,적자지속,적자전환,적자지속,적자전환,2025/12(P),D,26845,-7.81,39,흑자전환,0.15,흑자전환,-1949,적자전환,27199,5.78,5959,21240,5.28,356.41,513.78,4.54,33.66,,0.85,4.15,1241.26,적자전환,8.58,0.34,400.0,0.0,4.0,2026/12(E),13000.0,-16.77,1.0,30256,12.71,1128,3.73,2792.31,2386.67,510,흑자전환,27460,0.96,22910,7.86,1949.0,흑자전환,5.55,2186.86,4.95,-0.06,400.0,0.0,14.85,-55.88,20260326,,토목 건설업,116.83,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조",19780915,0.471
054210,이랜텍,kosdaq,G45,IT,WI610,IT하드웨어,20260327,274409628500,10850,179050,1898840410,0.09,4.93,-9.58,24.71,44.47,109.46,12420,4290,-12.64,152.91,25291210,25291210,3818251,15239137,60.25,2427405,9.6,25291210,9.6,20260325,7532,432,267,5.74,916.0,0.36,11.84,-0.71,118.1,77.12,-16.42,-18.79,-16.56,2025/12,D,7532,35.47,432,168.32,5.74,97.93,267,6575.0,6762,16.67,3093,3668,24.93,118.6,2034.66,1.1,9.47,-98.13,4.25,8.96,974.66,7533.33,11.84,1.02,100.0,25.0,4.0,2026/12(E),18000.0,-39.72,1.0,9041,20.03,546,6.04,26.39,5.23,434,62.55,7120,5.29,3620,-1.31,1491.0,62.77,7.28,1352.87,8.02,0.04,100.0,0.0,5.83,-38.44,20260326,,전자부품 제조업,,Battery Pack,20020509,1.058
0007C0,아크릴,kosdaq,G45,IT,WI602,IT서비스,20260327,273834048400,34100,115018,3855678425,-1.3,-12.11,-19.29,-13.89,,,67000,25450,-49.1,33.99,8030324,8030324,0,4343134,54.08,495650,6.17,8030324,6.17,20260325,27,-3,-4,-11.11,-62.0,101.42,-550.0,,nan,nan,nan,nan,nan,2025/12,D,133,-0.75,-23,적자지속,-17.29,적자지속,-28,적자지속,509,282.71,437,72,-78.57,16.43,989.57,,,,-8.74,-23.95,,적자지속,,6.34,,,,2026/12(E),,,,290,118.05,45,15.52,흑자전환,흑자전환,57,흑자전환,511,0.39,141,95.83,,흑자전환,,964.91,35.34,-5.85,,,,,20260326,,소프트웨어 개발 및 공급업,513.58,"통합 인공지능 플랫폼 조나단, 의료특화 인공지능 플랫폼 나디아",20251216,1.043
018310,삼목에스폼,kosdaq,G20,산업재,WI220,건설,20260327,273567000000,18610,8122,149824920,-0.85,-5.05,-8.55,-4.81,-18.2,-10.31,23900,17870,-22.13,4.14,14700000,14700000,0,4176489,28.41,369107,2.51,14700000,2.51,20260325,3169,64,102,2.02,696.0,0.86,26.74,,-22.11,적자전환,적자전환,적자전환,적자전환,2025/12(P),D,3170,-21.12,64,-91.5,2.02,-89.22,102,-86.1,7813,5.55,6447,1366,-17.31,21.19,8760.63,0.95,43.24,978.3,9.65,12.04,4976.06,-86.06,3.76,0.42,300.0,50.0,,2026/12(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260326,,"구조용 금속제품, 탱크 및 증기발생기 제조업",51.84,"갱폼,알루미늄폼,특수폼,알루미늄압출재",19960503,0.408
211270,AP위성,kosdaq,G45,IT,WI610,IT하드웨어,20260327,273291348480,18120,392474,6928397700,-2.69,11.37,2.95,42.23,46.48,51.0,21250,10150,-14.73,78.52,15082304,15082304,0,10503761,69.64,369569,2.45,15082304,2.45,20260325,479,-44,-27,-9.19,-184.0,5.71,-98.48,1.45,-40.45,-58.82,-68.42,-30.93,-67.87,2025/12,B,478,-18.43,-43,적자전환,-9.0,적자전환,-28,적자전환,1263,-6.58,1039,224,-25.08,21.58,1277.3,,,,-2.12,-2.65,,적자전환,,2.7,,,,2026/12(E),,,,604,26.36,84,13.91,흑자전환,흑자전환,90,흑자전환,1430,13.22,330,47.32,,흑자전환,,,,,,,,,20260326,,통신 및 방송 장비 제조업,,위성통신 단말기,20160304,0.955
117580,대성에너지,kospi,G55,유틸리티,WI800,유틸리티,20260327,271425000000,9870,1084212,10740499145,-4.91,-11.4,17.36,20.81,20.96,26.7,14390,7310,-31.41,35.02,27500000,27500000,0,7180700,26.11,97921,0.36,27500000,0.36,20260325,10179,303,246,2.98,895.0,0.27,11.03,-0.33,-4.29,-32.08,-34.21,-28.99,-33.82,2025/12,D,10179,2.29,303,47.8,2.98,44.66,246,42.2,7913,-0.76,3457,4455,-4.91,128.87,1164.34,3.11,27.95,-29.67,3.1,7.3,924.94,42.52,11.59,0.82,250.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,연료용 가스 제조 및 배관공급업,7.05,천연가스,20101224,-0.808
0008Z0,에스엔시스,kosdaq,G20,산업재,WI240,조선,20260327,271301215000,28750,19049,537157650,0.7,-4.8,-16.06,-4.49,-32.51,,51800,26150,-44.5,9.94,9436564,9436564,0,4511007,47.8,713178,7.56,9436564,7.56,20260325,1413,120,228,8.49,2957.0,1.92,9.72,-0.26,-26.48,-44.83,-28.89,-24.98,-36.89,2024/12,B,1381,29.92,155,20.16,11.22,-7.58,227,99.12,1775,17.47,1021,753,6.21,73.77,2453.37,,3.35,0.3,13.8,24.87,3084.55,98.8,9.58,2.13,100.0,100.0,,2025/12(E),,,,1479,7.1,187,12.64,20.65,12.66,186,-18.06,2562,44.34,838,11.29,,-33.86,,,,,100.0,0.0,4.09,22.09,20260326,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",,"파워솔루션, 에코솔루션, 운항제어솔루션, MRO 솔루션",20250819,0.847
084850,아이티엠반도체,kosdaq,G45,IT,WI610,IT하드웨어,20260327,270380573280,11920,335325,3920835375,-10.04,13.09,12.45,21.63,-1.97,1.97,14620,8970,-18.47,32.89,22682934,22682934,0,6328736,27.9,456703,2.01,22682934,2.01,20260325,6032,-69,-936,-1.14,-4125.0,0.45,-2.89,,-6.55,적자지속,적자전환,nan,적자전환,2025/12(P),D,6031,-6.91,-70,적자전환,-1.16,적자전환,-936,적자전환,5952,-0.87,1944,4008,-3.21,206.21,2131.43,,,,0.2,0.64,51.23,적자전환,246.15,1.16,,,,2026/12(E),,,,4129,-31.54,104,2.52,흑자전환,흑자전환,,적자지속,,0.0,,0.0,,적자지속,,,,,,0.0,,0.0,20260326,,전자부품 제조업,,배터리 보호회로,20191107,0.748
065680,우주일렉트로,kosdaq,G45,IT,WI610,IT하드웨어,20260327,270283776750,29250,31774,899611500,0.0,-0.17,-9.16,-15.22,-29.77,11.64,44650,24700,-34.49,18.42,9240471,9240471,0,5000769,54.12,912805,9.88,9240471,9.88,20260325,1864,219,216,11.75,2320.0,1.45,12.61,-0.62,3.42,-29.63,-21.62,-31.95,-20.31,2025/12,D,1864,5.79,218,8.46,11.7,2.54,215,8.59,3458,5.52,2630,828,1.72,31.5,5563.47,0.97,15.04,4.16,6.39,8.47,2345.24,11.26,12.6,0.96,350.0,16.67,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,전자부품 제조업,,정보통신용 초정밀커넥터,20040102,0.732
067080,대화제약,kosdaq,G35,건강관리,WI410,건강관리,20260327,269382925500,14470,31701,450004190,1.19,-1.5,-3.98,-15.77,-12.67,-2.3,23300,12650,-37.9,14.39,18616650,18616650,0,12936939,69.49,64182,0.34,18616650,0.34,20260325,1431,31,23,2.17,97.0,1.88,149.18,1.32,-15.96,-79.41,135.71,-75.47,113.1,2025/12(P),D,1431,-4.22,32,-52.24,2.24,-50.0,23,187.5,2059,-6.07,764,1295,-8.67,169.59,771.92,1.37,121.42,-65.22,0.39,0.73,29.25,331.03,500.88,3.28,150.0,0.0,,2026/12(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260326,,의약품 제조업,1320.72,"후로스판, 세파메칠 등",20030214,0.974
